,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
3335,109.28183,2119.9392,119.0,4.0,-0.77704155,2.938162,0.009298242,4.9572067,4.0,219.0,0.09982183,29.0,90.0,140.0,158.0,129.0,1
4691,107.054985,79.213326,106.0,112.0,0.42609826,3.216702,0.035322893,3.5264826,82.0,152.0,0.09617142,96.0,100.0,112.0,119.0,23.0,0
3096,147.34697,174.38347,148.0,148.0,-0.4010747,3.2982037,0.02314373,3.955362,95.0,203.0,0.082563795,129.0,138.0,156.0,162.0,33.0,0
5849,30.962177,633.2796,23.0,9.0,1.4204806,4.8432546,0.028911678,4.0953836,2.0,154.0,0.15489322,9.0,11.0,41.0,70.0,61.0,0
1430,93.62401,268.69455,90.0,90.0,0.6105408,3.0915282,0.01991084,4.1299067,54.0,156.0,0.101329066,75.0,81.0,103.0,116.0,41.0,0
581,165.25826,1007.6218,173.0,189.0,-2.0022926,7.107937,0.01567367,4.462945,4.0,236.0,0.07959025,126.0,157.0,185.0,192.0,66.0,1
2622,84.11931,147.40158,85.0,90.0,-0.6800936,3.7564502,0.027207,3.8581958,33.0,123.0,0.10960081,68.0,77.0,92.0,98.0,30.0,0
3391,108.3028,223.23177,107.0,112.0,0.37697396,3.154336,0.021176675,4.062787,67.0,183.0,0.095510736,90.0,97.0,117.0,128.0,38.0,0
193,105.36222,2218.9304,108.0,77.0,-0.051832702,1.953842,0.006423895,5.1577873,4.0,220.0,0.09863407,43.0,66.0,144.0,166.0,123.0,1
3456,110.09258,602.3208,108.0,112.0,0.50661695,3.8853881,0.013114449,4.560533,34.0,235.0,0.09439605,80.0,93.0,124.0,141.0,61.0,1
2893,93.43484,55.53178,92.0,90.0,0.37106737,3.413351,0.043930985,3.377282,59.0,138.0,0.10265618,84.0,88.0,98.0,103.0,19.0,0
4581,79.83877,421.624,77.0,67.0,0.8390865,4.549515,0.016279055,4.353464,31.0,183.0,0.109908566,57.0,66.0,91.0,106.0,49.0,0
3771,80.63849,1342.9862,72.0,77.0,1.0333693,3.1128874,0.012230131,4.6534863,25.0,195.0,0.10522619,43.0,55.0,89.0,148.0,105.0,0
3972,109.6081,3410.8662,118.0,4.0,-0.38471416,2.102814,0.0111943735,5.0857286,3.0,241.0,0.099105634,11.0,67.0,157.0,179.0,168.0,1
5251,136.48872,469.86932,133.0,114.0,0.40481645,2.683726,0.014164894,4.417668,81.0,209.0,0.08449462,110.0,119.0,151.0,166.0,56.0,1
4382,180.42891,460.4889,181.0,179.0,-0.7179145,3.8257654,0.016035592,4.3540215,92.0,228.0,0.07456468,153.0,168.0,193.0,208.0,55.0,0
5438,127.22591,2899.3542,139.0,188.0,-0.6958746,2.453315,0.0071890526,5.092643,6.0,228.0,0.09266844,29.0,94.0,171.0,189.0,160.0,0
571,145.43237,416.4825,148.0,152.0,-0.9934285,5.105702,0.016479537,4.341279,38.0,215.0,0.08365074,119.0,134.0,158.0,167.0,48.0,1
797,126.82288,1484.9677,132.0,112.0,-0.7652095,3.2548168,0.008587593,4.9442225,14.0,225.0,0.09059189,75.0,105.0,155.0,169.0,94.0,0
1323,99.220695,183.63387,99.0,90.0,0.023923967,2.9504378,0.02213557,3.9882758,50.0,171.0,0.10028023,81.0,90.0,108.0,116.0,35.0,0
6036,70.19879,1336.7352,75.0,23.0,0.031391475,1.7657487,0.016423529,4.54318,14.0,177.0,0.12336757,21.0,37.0,100.0,116.0,95.0,0
2883,37.321682,622.6329,22.0,21.0,1.2307509,3.2015421,0.07362189,3.5191097,14.0,124.0,0.12567537,19.0,20.0,50.0,80.0,61.0,0
2655,42.05605,902.8249,36.0,9.0,0.5470632,2.2287772,0.018285975,4.4004006,3.0,149.0,0.14266676,9.0,16.0,67.0,86.0,77.0,0
1,149.21002,902.2292,153.0,175.0,-0.6642118,2.8689237,0.01040012,4.713487,48.0,216.0,0.0828987,105.0,131.0,172.0,184.0,79.0,1
2768,104.53162,78.81416,103.0,102.0,0.6308982,4.0253167,0.0360605,3.52263,76.0,167.0,0.09708921,94.0,98.0,109.0,115.0,21.0,0
67,151.6426,1218.2471,158.0,172.0,-0.78553855,3.0922801,0.009403669,4.8414297,23.0,221.0,0.082890995,100.0,130.0,177.0,191.0,91.0,1
2380,101.54277,110.37756,100.0,90.0,0.58730185,3.6962152,0.030003076,3.704204,63.0,158.0,0.09848067,90.0,94.0,107.0,115.0,25.0,0
3548,73.81443,343.90558,77.0,77.0,-0.8103525,3.055443,0.01907638,4.200221,15.0,118.0,0.118878715,45.0,63.0,87.0,94.0,49.0,0
705,93.304504,868.37134,85.0,77.0,0.9745433,3.535156,0.012848762,4.615749,41.0,227.0,0.09881135,62.0,71.0,110.0,137.0,75.0,1
3888,111.08006,101.08814,110.0,112.0,0.5500691,4.07318,0.034242876,3.6285884,81.0,166.0,0.09441918,99.0,104.0,116.0,124.0,25.0,0
5658,101.6955,540.08,99.0,77.0,0.3809161,2.5316625,0.013472114,4.475057,50.0,182.0,0.09783987,73.0,82.0,117.0,133.0,60.0,0
1224,112.507835,125.90831,111.0,112.0,1.1035137,8.022274,0.03220709,3.707298,73.0,205.0,0.09364373,99.0,105.0,118.0,126.0,27.0,0
2250,123.816956,218.62614,121.0,114.0,0.4531803,3.3192894,0.022747053,4.0308695,75.0,180.0,0.08884082,106.0,114.0,132.0,144.0,38.0,0
5701,155.4054,1163.2379,166.0,184.0,-0.6659997,2.1771736,0.0111384075,4.686567,63.0,216.0,0.08290638,100.0,128.0,182.0,191.0,91.0,0
1064,53.63255,378.08905,48.0,43.0,1.3682878,5.0784426,0.02261787,4.12087,22.0,163.0,0.12917908,34.0,40.0,62.0,83.0,49.0,1
25,105.34784,363.61856,103.0,90.0,0.35740635,3.4389584,0.016722165,4.317675,39.0,191.0,0.096336976,83.0,92.0,116.0,130.0,47.0,1
2472,41.58548,352.5829,38.0,21.0,0.59072024,2.390727,0.04578769,3.8402855,14.0,109.0,0.14823477,21.0,23.0,56.0,68.0,47.0,0
3287,139.18028,206.01924,138.0,141.0,0.048273183,2.6214516,0.020232718,4.042578,96.0,190.0,0.08440377,120.0,128.0,149.0,157.0,37.0,0
495,154.57297,372.8533,156.0,156.0,-0.48080778,2.7448456,0.015640879,4.311553,93.0,206.0,0.08080324,126.0,141.0,168.0,177.0,51.0,1
4414,93.467995,818.46387,93.0,90.0,-0.22668423,3.1455503,0.0123259965,4.6669474,14.0,181.0,0.10317597,52.0,79.0,111.0,129.0,77.0,0
1794,116.046555,276.4191,114.0,112.0,0.27742252,2.6420221,0.018714456,4.16453,74.0,186.0,0.092006855,95.0,103.0,127.0,139.0,44.0,1
3314,22.652945,39.41205,21.0,20.0,1.0890794,4.420325,0.06059138,3.0590215,4.0,69.0,0.20229492,16.0,18.0,25.0,33.0,17.0,0
291,157.41148,1425.0779,162.0,171.0,-0.8293299,3.4465287,0.008585704,4.922615,16.0,227.0,0.08085765,106.0,134.0,185.0,200.0,94.0,1
5723,18.78451,6.3688607,20.0,20.0,3.1976304,51.222935,0.30432263,1.5620195,10.0,65.0,0.23807573,17.0,17.0,20.0,20.0,3.0,0
2712,128.97438,2381.8132,145.0,168.0,-0.764433,2.4380333,0.0077206274,5.051164,15.0,218.0,0.09336424,48.0,93.0,167.0,180.0,132.0,0
4371,45.18723,793.9723,40.0,9.0,0.5659821,2.377166,0.014137384,4.4904027,3.0,152.0,0.13996334,13.0,21.0,66.0,86.0,73.0,0
4659,69.93904,1320.6666,71.0,23.0,0.061623145,1.8154114,0.010226574,4.7654715,3.0,176.0,0.12047848,22.0,34.0,100.0,115.0,93.0,0
2920,120.876305,461.86578,119.0,114.0,0.24139814,2.8427525,0.014433133,4.437573,57.0,200.0,0.0902469,94.0,106.0,134.0,149.0,55.0,1
2364,53.409714,314.97165,56.0,67.0,-0.22890492,2.4374828,0.020072946,4.104356,13.0,134.0,0.14011149,25.0,39.0,67.0,74.0,49.0,0
5871,86.74757,175.80591,85.0,77.0,1.1066653,6.237839,0.027539682,3.8749278,39.0,157.0,0.10628015,73.0,77.0,93.0,102.0,29.0,0
5974,36.611824,680.9266,24.0,16.0,1.3256997,3.6779895,0.047253545,3.865855,9.0,132.0,0.13380867,16.0,17.0,49.0,83.0,67.0,0
4073,55.9423,305.99045,55.0,52.0,0.54526645,3.9547067,0.020427207,4.1824665,16.0,140.0,0.13256872,34.0,46.0,65.0,78.0,44.0,0
4494,20.425262,100.239265,17.0,17.0,4.081016,20.90509,0.47013208,1.6396213,14.0,96.0,0.20186304,17.0,17.0,18.0,25.0,8.0,0
4958,73.24521,135.59029,73.0,67.0,0.14320117,3.1617537,0.02723513,3.8349347,34.0,127.0,0.11664932,59.0,65.0,80.0,88.0,29.0,0
2183,49.30875,984.9521,46.0,9.0,0.45428342,2.078321,0.013064329,4.569618,2.0,141.0,0.1375482,13.0,20.0,75.0,95.0,82.0,0
4051,25.633448,914.5587,9.0,9.0,2.0522575,7.747124,0.18317552,3.0750206,3.0,225.0,0.11703459,6.0,9.0,36.0,73.0,67.0,0
2911,119.22173,290.5984,119.0,114.0,-0.68638283,4.698288,0.02097606,4.1586866,34.0,172.0,0.09149936,99.0,111.0,129.0,138.0,39.0,0
5347,116.25742,321.8969,112.0,112.0,0.7431481,3.4445076,0.018669274,4.1904163,77.0,205.0,0.09103079,96.0,102.0,126.0,141.0,45.0,0
2581,116.24091,141.76355,114.0,112.0,0.6738454,3.7413325,0.03038774,3.778097,85.0,175.0,0.091853015,102.0,108.0,122.0,132.0,30.0,0
779,100.05651,163.1093,97.0,90.0,1.1712576,5.052945,0.02833341,3.8141117,71.0,166.0,0.09843295,86.0,90.0,106.0,115.0,29.0,0
2322,49.196987,1726.657,31.0,16.0,1.0200996,2.588755,0.033543568,4.156593,9.0,179.0,0.113172874,15.0,17.0,83.0,117.0,102.0,0
4516,117.448395,411.48764,112.0,112.0,0.6986432,3.0101912,0.017343473,4.292545,61.0,188.0,0.09010771,95.0,102.0,129.0,148.0,53.0,0
3857,106.66608,220.57658,105.0,112.0,0.45124623,3.2942836,0.02131992,4.055503,67.0,166.0,0.09606569,89.0,96.0,115.0,126.0,37.0,0
2895,147.15189,298.18057,145.0,140.0,0.2770958,2.8089926,0.017229034,4.216543,95.0,215.0,0.08183106,126.0,134.0,158.0,171.0,45.0,1
6063,67.98348,682.4686,63.0,59.0,0.701832,2.820167,0.014446573,4.4911323,21.0,161.0,0.116752684,36.0,48.0,83.0,108.0,72.0,0
674,145.48193,435.7639,145.0,144.0,0.015277714,2.8421593,0.014184307,4.416876,61.0,209.0,0.08277038,119.0,130.0,159.0,173.0,54.0,1
2800,66.31053,2162.2869,55.0,15.0,0.41906536,1.8472098,0.031151941,4.4846835,13.0,245.0,0.11184043,15.0,17.0,109.0,132.0,117.0,0
10,140.3328,614.35583,138.0,114.0,0.22091942,2.5559566,0.012030523,4.566051,63.0,232.0,0.08371058,109.0,121.0,157.0,174.0,65.0,1
4888,19.04958,67.09665,18.0,18.0,3.588718,22.829523,0.21404587,2.2026498,6.0,102.0,0.2227157,11.0,15.0,18.0,27.0,16.0,0
3024,57.63883,264.85486,59.0,59.0,-0.17168215,2.5471761,0.018804198,4.156634,13.0,106.0,0.1332634,36.0,46.0,69.0,78.0,42.0,0
2321,110.29363,2202.3672,117.0,23.0,-0.31890088,2.1237254,0.007128334,5.089671,17.0,219.0,0.098071426,38.0,72.0,147.0,166.0,128.0,0
3951,36.65581,739.1911,22.0,21.0,1.5883207,4.3242054,0.111660376,3.1394567,14.0,152.0,0.12795831,20.0,21.0,49.0,83.0,63.0,0
4169,118.16487,311.75464,114.0,112.0,0.9048953,4.0757146,0.020076072,4.1591587,77.0,192.0,0.09035746,98.0,105.0,127.0,141.0,43.0,1
1405,59.36926,64.742386,58.0,52.0,0.9105151,4.395831,0.043668978,3.3785083,39.0,130.0,0.12827806,51.0,53.0,64.0,70.0,19.0,0
5937,120.14027,160.14368,118.0,114.0,0.6071253,4.1332455,0.02807861,3.8579893,81.0,178.0,0.09041748,105.0,112.0,126.0,135.0,30.0,0
2001,81.72205,1303.2388,80.0,34.0,0.20372261,2.0954041,0.009006642,4.8561687,15.0,180.0,0.10944747,34.0,49.0,108.0,132.0,98.0,0
226,121.80192,1156.0885,129.0,114.0,-1.0387498,3.7550254,0.010678434,4.779285,3.0,196.0,0.09324826,68.0,106.0,145.0,157.0,89.0,1
5077,125.09779,695.8609,119.0,112.0,0.58983284,2.683357,0.012644348,4.5682197,67.0,209.0,0.087201476,95.0,105.0,141.0,164.0,69.0,0
4113,47.608044,1081.9653,28.0,23.0,0.94128054,2.6294742,0.047399454,3.9773638,14.0,168.0,0.11114724,20.0,21.0,76.0,97.0,77.0,0
1286,108.445206,652.70905,110.0,114.0,-0.19683039,2.5516226,0.011866359,4.6111045,33.0,182.0,0.09671325,72.0,90.0,126.0,140.0,68.0,0
1544,93.23516,2694.5708,88.0,34.0,0.099475875,1.5505763,0.009527092,4.9289594,15.0,204.0,0.10061474,29.0,38.0,141.0,159.0,130.0,0
2280,133.2383,125.22945,131.0,128.0,0.8008864,3.9063194,0.029347988,3.7365704,103.0,188.0,0.08590265,120.0,125.0,138.0,148.0,28.0,0
430,137.6291,344.00748,135.0,131.0,0.3294801,2.9138522,0.0163496,4.284244,44.0,227.0,0.084422186,115.0,124.0,149.0,162.0,47.0,1
4083,164.24384,2702.8035,184.0,4.0,-1.7874418,5.7051535,0.015023876,4.5888314,3.0,226.0,0.08258855,100.0,141.0,198.0,206.0,106.0,1
2178,79.89956,4176.4683,57.0,18.0,1.2021354,3.2141027,0.009893771,4.9714737,10.0,241.0,0.094491564,18.0,34.0,98.0,203.0,185.0,0
897,99.93024,587.3053,102.0,112.0,-0.45029098,3.277074,0.013357435,4.5421944,13.0,197.0,0.10106556,68.0,85.0,116.0,128.0,60.0,1
1104,125.40089,746.4138,123.0,112.0,0.15586944,2.4539661,0.010893253,4.671234,52.0,224.0,0.08844066,90.0,105.0,146.0,162.0,72.0,1
5381,148.0058,490.8116,145.0,136.0,0.28769636,2.4728494,0.013497902,4.444055,88.0,216.0,0.08135893,120.0,131.0,162.0,180.0,60.0,0
1090,137.80283,857.36804,136.0,114.0,-0.18461432,2.0549614,0.010537405,4.674259,62.0,207.0,0.084627464,99.0,115.0,163.0,175.0,76.0,0
4962,104.19224,762.23267,103.0,114.0,0.19218795,2.7943852,0.011189418,4.6915464,25.0,193.0,0.09740545,69.0,84.0,121.0,140.0,71.0,0
1225,145.58995,534.47485,144.0,114.0,0.05300749,1.9033377,0.013010151,4.434802,92.0,205.0,0.08242327,115.0,125.0,165.0,176.0,61.0,0
2612,60.18293,653.63684,66.0,77.0,-0.27634037,1.837304,0.014021313,4.443883,3.0,119.0,0.13498908,23.0,38.0,81.0,90.0,67.0,0
4917,24.058554,1.3327123,24.0,24.0,2.9219508,146.68578,0.28769624,1.4713429,17.0,88.0,0.20362735,23.0,23.0,25.0,25.0,2.0,0
5013,76.92422,878.59625,66.0,59.0,0.6340459,2.2407255,0.014118977,4.536047,19.0,164.0,0.10561094,46.0,53.0,103.0,121.0,75.0,0
2342,5.651083,9.943787,4.0,4.0,1.9786351,6.6761985,0.59274167,0.93387085,2.0,25.0,0.35391444,4.0,4.0,4.0,9.0,5.0,0
3377,68.14091,1390.182,63.0,25.0,0.18880051,1.6901367,0.010128758,4.758205,4.0,159.0,0.11648295,23.0,34.0,102.0,121.0,98.0,0
1915,164.8172,2181.863,183.0,198.0,-1.5335773,4.336937,0.013780474,4.6422653,28.0,220.0,0.082077295,80.0,149.0,196.0,203.0,123.0,0
1882,92.9131,1028.0466,82.0,77.0,0.39008647,1.9988235,0.011590888,4.6805186,19.0,173.0,0.0974608,57.0,68.0,122.0,139.0,82.0,0
2623,133.50461,1125.8235,137.0,114.0,-0.26495293,2.0960476,0.008960334,4.834526,44.0,215.0,0.08767263,87.0,106.0,160.0,175.0,88.0,0
1422,121.79917,945.719,126.0,114.0,-0.4263452,2.3352644,0.010367144,4.7236223,43.0,198.0,0.09215967,72.0,100.0,145.0,157.0,85.0,0
3480,58.3309,2156.2683,44.0,18.0,0.9256895,2.4956686,0.04098173,4.246253,11.0,192.0,0.1137176,17.0,18.0,92.0,135.0,118.0,0
4976,63.860725,39.50094,63.0,59.0,1.118516,6.3310595,0.057443768,3.1350603,46.0,105.0,0.12429007,57.0,59.0,67.0,71.0,14.0,0
318,116.473854,446.66495,116.0,112.0,-0.018039823,2.7271512,0.014263909,4.4329314,44.0,193.0,0.09246993,89.0,101.0,131.0,144.0,55.0,1
5534,185.34286,483.1879,188.0,195.0,-1.1609691,5.1087894,0.015538101,4.359199,68.0,229.0,0.073978074,157.0,173.0,200.0,209.0,52.0,1
169,115.79844,1505.5349,128.0,139.0,-0.7572336,2.5780196,0.009530021,4.878571,4.0,203.0,0.097701736,55.0,87.0,145.0,156.0,101.0,1
5194,174.50658,332.31262,176.0,177.0,-0.7855132,3.8815002,0.017541843,4.235244,92.0,222.0,0.076022916,151.0,163.0,186.0,195.0,44.0,0
5471,98.914024,1123.8757,108.0,114.0,-0.56332207,2.5150726,0.010581338,4.782101,11.0,184.0,0.10506401,47.0,76.0,123.0,135.0,88.0,0
5406,44.934578,460.70688,40.0,23.0,1.187371,4.4396424,0.018704912,4.2522187,10.0,146.0,0.1407503,22.0,29.0,56.0,73.0,51.0,0
1800,33.20668,600.2803,25.0,4.0,0.41175902,1.784162,0.040106013,3.9242783,3.0,109.0,0.1505721,4.0,9.0,55.0,69.0,65.0,0
5169,119.60343,434.00366,118.0,112.0,0.1348998,2.5222135,0.014285118,4.4073973,59.0,192.0,0.09082332,93.0,104.0,134.0,148.0,55.0,0
5113,88.93296,156.74245,86.0,77.0,0.6667188,2.8845716,0.02743176,3.8167698,60.0,145.0,0.10427651,75.0,79.0,96.0,107.0,32.0,0
53,130.41809,356.53778,129.0,114.0,0.07791985,2.5767527,0.015694443,4.310079,77.0,199.0,0.087087736,106.0,116.0,143.0,155.0,49.0,1
2537,106.74287,346.14755,106.0,112.0,0.121273205,3.198732,0.016770849,4.2973533,52.0,209.0,0.09645263,83.0,94.0,118.0,131.0,48.0,0
2480,106.93535,1272.2203,109.0,52.0,-0.16163273,1.8862607,0.008904081,4.8303638,35.0,194.0,0.097631946,54.0,77.0,137.0,151.0,97.0,0
1393,129.57034,1043.4287,129.0,114.0,-0.05093377,2.6449974,0.0092489775,4.8427,34.0,216.0,0.087657526,90.0,105.0,152.0,172.0,82.0,0
5569,135.57867,565.18024,139.0,148.0,-0.46899801,2.450899,0.012757845,4.50332,62.0,198.0,0.086959295,100.0,118.0,153.0,163.0,63.0,0
5964,110.10677,44.275433,110.0,112.0,0.022445688,3.0132065,0.049480073,3.2333353,89.0,139.0,0.095253795,101.0,105.0,114.0,118.0,17.0,0
799,105.663345,840.1012,106.0,114.0,-0.002948494,2.7687247,0.010406503,4.7427764,21.0,226.0,0.097438045,66.0,85.0,125.0,143.0,77.0,1
3945,140.7541,276.3516,140.0,145.0,-0.17191729,2.672897,0.01749332,4.192821,86.0,199.0,0.08406263,118.0,128.0,152.0,161.0,43.0,0
1618,53.883595,1138.8677,47.0,9.0,0.42003515,2.0958636,0.01204293,4.6559305,3.0,168.0,0.12723082,14.0,23.0,82.0,100.0,86.0,0
5975,157.86714,498.73703,160.0,171.0,-0.41695994,2.559859,0.013325483,4.4562535,78.0,214.0,0.080125034,126.0,141.0,174.0,184.0,58.0,1
1979,134.72723,480.675,134.0,112.0,-0.04355597,2.3945336,0.013683015,4.445437,64.0,200.0,0.08592054,107.0,117.0,151.0,163.0,56.0,0
832,38.687405,547.60614,26.0,26.0,2.2685328,8.971348,0.059813727,3.6052396,16.0,165.0,0.13180052,23.0,24.0,48.0,65.0,42.0,0
4897,66.05884,1911.2302,59.0,18.0,0.36833915,1.773226,0.021861542,4.5550504,14.0,194.0,0.11627734,18.0,24.0,105.0,125.0,107.0,0
2104,105.642586,324.97745,105.0,112.0,0.22277252,2.8819432,0.017036509,4.2665586,52.0,183.0,0.096996404,83.0,92.0,117.0,129.0,46.0,0
5506,106.70974,864.74774,112.0,114.0,-0.93381256,3.814922,0.013519171,4.641303,4.0,191.0,0.099175625,62.0,94.0,125.0,138.0,76.0,1
5859,63.279377,1088.6035,60.0,25.0,0.414322,2.2987812,0.0142891025,4.577387,14.0,165.0,0.12240902,23.0,29.0,88.0,110.0,87.0,0
2950,118.073265,297.26517,115.0,114.0,0.54226375,3.0524247,0.019152526,4.1764426,76.0,181.0,0.090823315,97.0,105.0,128.0,143.0,46.0,0
3362,106.70864,142.58144,104.0,100.0,0.9720155,4.377859,0.028803382,3.761904,78.0,161.0,0.09556901,93.0,98.0,112.0,122.0,29.0,0
2910,117.58513,164.7027,114.0,112.0,1.2028768,5.092599,0.033804417,3.7551758,83.0,181.0,0.09080296,104.0,109.0,123.0,134.0,30.0,0
2860,39.88364,1054.6829,26.0,4.0,0.6375613,1.9944568,0.037281413,4.1074142,3.0,129.0,0.1278474,4.0,14.0,70.0,90.0,86.0,0
3360,88.62985,431.32144,88.0,90.0,0.095282145,3.3656883,0.01533373,4.4119296,26.0,193.0,0.1058428,64.0,75.0,101.0,115.0,51.0,0
5926,53.997913,936.0542,57.0,9.0,0.027737675,1.651101,0.013985823,4.4969745,3.0,135.0,0.13981716,16.0,23.0,80.0,93.0,77.0,0
2769,139.52605,2471.3123,158.0,171.0,-0.9173536,2.7494502,0.008569044,5.02565,3.0,221.0,0.090089306,59.0,106.0,175.0,190.0,131.0,1
2824,105.68625,149.593,104.0,112.0,0.6011751,3.6830485,0.026246777,3.844214,65.0,164.0,0.096493535,91.0,97.0,112.0,122.0,31.0,0
2686,57.957745,275.99643,59.0,67.0,-0.082680225,2.0025382,0.01840025,4.1240077,20.0,126.0,0.13253011,34.0,43.0,71.0,79.0,45.0,0
4566,61.088943,976.40576,56.0,34.0,0.57101846,2.2783716,0.015832588,4.491267,17.0,165.0,0.122498676,27.0,32.0,86.0,106.0,79.0,0
3317,94.3345,1851.7584,111.0,17.0,-0.6446357,2.0519726,0.011275946,4.7470126,13.0,176.0,0.111683995,20.0,59.0,127.0,138.0,118.0,0
1735,117.51924,250.30449,115.0,112.0,0.7400832,3.92686,0.022395167,4.0728145,70.0,182.0,0.091251485,99.0,106.0,125.0,138.0,39.0,0
3640,53.143635,153.62671,54.0,52.0,-0.41794983,3.5215423,0.029343007,3.793638,17.0,104.0,0.13827562,37.0,47.0,60.0,67.0,30.0,0
1693,56.87398,1207.6486,52.0,18.0,0.31302962,1.7548057,0.022242965,4.4084325,14.0,188.0,0.1267909,18.0,21.0,89.0,103.0,85.0,0
51,144.76175,877.11444,145.0,145.0,-0.3733644,3.0265448,0.010215828,4.7467146,26.0,224.0,0.083182156,108.0,125.0,165.0,183.0,75.0,1
706,158.29332,394.21848,154.0,146.0,0.17775162,2.119604,0.015618461,4.287922,101.0,231.0,0.0783967,134.0,143.0,175.0,186.0,52.0,1
3470,94.98574,592.43585,93.0,90.0,0.17672059,2.5338001,0.01227164,4.562818,32.0,178.0,0.101527356,63.0,77.0,112.0,127.0,64.0,1
3461,32.874573,247.42873,27.0,17.0,0.826637,2.8491774,0.038677193,3.7007477,13.0,124.0,0.15805992,17.0,19.0,45.0,55.0,38.0,0
1255,114.28573,89.6076,114.0,112.0,0.22320326,3.3265088,0.035314247,3.590998,84.0,162.0,0.093424425,102.0,107.0,120.0,126.0,24.0,0
2266,102.02809,3858.6755,112.0,4.0,-0.23308182,1.8662577,0.01977998,4.954993,3.0,240.0,0.10372639,4.0,50.0,152.0,181.0,177.0,1
1313,138.89777,207.30676,136.0,135.0,0.32010832,2.746322,0.020765027,4.03094,96.0,194.0,0.08396034,121.0,128.0,148.0,158.0,37.0,1
933,22.046938,7.2601447,23.0,23.0,-0.21173757,8.886059,0.26725408,1.8046322,6.0,64.0,0.21752824,20.0,20.0,23.0,25.0,5.0,0
2415,80.80193,42.986652,79.0,77.0,0.5229775,3.6539178,0.05316594,3.2243698,60.0,115.0,0.10999977,73.0,77.0,84.0,90.0,17.0,0
2483,65.62187,2674.3318,59.0,17.0,0.66733634,2.3002813,0.032933813,4.40693,11.0,211.0,0.11705162,15.0,17.0,107.0,141.0,126.0,0
4934,128.99101,235.09967,127.0,114.0,0.30941397,2.8053653,0.019978777,4.0842204,87.0,194.0,0.08736599,110.0,117.0,138.0,149.0,39.0,0
1303,82.42082,106.90405,83.0,77.0,-0.307844,3.6312337,0.03113109,3.7187972,40.0,124.0,0.11053558,69.0,76.0,89.0,94.0,25.0,0
2960,61.722813,924.3212,68.0,4.0,-0.5055302,2.6451225,0.023754092,4.32727,3.0,155.0,0.13360071,4.0,43.0,80.0,94.0,90.0,1
6001,100.8722,646.8107,99.0,90.0,0.2513382,2.7449515,0.012047048,4.6059537,34.0,186.0,0.098638415,69.0,82.0,117.0,135.0,66.0,0
935,118.23369,318.5555,115.0,112.0,0.42965892,2.7991972,0.018038042,4.220135,69.0,181.0,0.09070008,96.0,105.0,129.0,143.0,47.0,0
2684,69.48808,547.4848,68.0,67.0,0.15878102,2.6975756,0.013265281,4.513834,10.0,147.0,0.11867087,39.0,52.0,85.0,100.0,61.0,0
4262,129.2666,322.76938,126.0,114.0,0.5592382,3.1680806,0.017951675,4.221569,80.0,204.0,0.086835824,108.0,115.0,139.0,154.0,46.0,1
3368,104.22106,1077.5629,110.0,114.0,-0.5860215,2.742958,0.010061991,4.803839,6.0,190.0,0.1006331,57.0,82.0,128.0,143.0,86.0,0
1519,40.20114,858.89185,25.0,20.0,1.5026501,4.472891,0.03754683,3.9964218,11.0,173.0,0.12437458,18.0,20.0,53.0,87.0,69.0,0
1301,156.52336,481.0512,156.0,154.0,-0.03715475,2.4280813,0.013073634,4.458365,92.0,221.0,0.079796374,127.0,139.0,172.0,185.0,58.0,0
134,57.57135,2650.7427,47.0,4.0,0.46925512,1.8610294,0.09462196,4.120964,3.0,192.0,0.11908101,4.0,4.0,101.0,133.0,129.0,1
1947,54.544056,2410.0752,29.0,23.0,1.1945437,3.2103288,0.017448906,4.5976596,4.0,213.0,0.09873056,15.0,20.0,90.0,135.0,120.0,0
2177,170.35957,125.9135,169.0,169.0,0.0141419135,3.3060908,0.028441923,3.775512,125.0,219.0,0.07630918,157.0,163.0,177.0,184.0,27.0,1
1311,144.99991,434.00107,144.0,147.0,0.056118302,2.3588226,0.013802877,4.400078,84.0,207.0,0.08275868,117.0,129.0,160.0,173.0,56.0,1
1611,101.851746,1648.8265,99.0,90.0,0.19579537,2.6174598,0.008046856,5.0036693,22.0,229.0,0.09768978,43.0,76.0,128.0,156.0,113.0,0
4284,123.84006,220.02837,122.0,114.0,0.102950595,2.8571157,0.02092187,4.0617557,71.0,174.0,0.089190535,105.0,112.0,133.0,144.0,39.0,0
5336,115.79753,132.81714,114.0,112.0,0.72179264,4.074491,0.032272913,3.7379615,85.0,171.0,0.09220471,102.0,108.0,122.0,131.0,29.0,0
1250,94.791504,197.14944,92.0,90.0,0.5687877,3.3016562,0.022764647,3.9803474,47.0,159.0,0.101186946,78.0,84.0,104.0,114.0,36.0,0
1299,170.4822,298.313,172.0,173.0,-0.6517362,3.3238237,0.01779744,4.19274,94.0,216.0,0.07692814,148.0,159.0,182.0,191.0,43.0,0
1024,152.70665,1092.0148,156.0,172.0,-0.3352916,2.1604612,0.009080602,4.8101244,60.0,221.0,0.081790775,105.0,127.0,179.0,193.0,88.0,1
