,LTE_LL_5,LTE_EE_5,LTE_SS_5,LTE_LE_5,LTE_ES_5,LTE_LS_5,Label
4089,7526.778,64.29275,21.153643,332.69867,34.782932,124.50897,0
4521,3375.1406,68.25909,23.089144,315.881,38.176167,135.71153,0
812,6123.001,81.14646,23.184036,424.865,40.936607,156.05496,1
4733,9236.491,41.878704,13.000861,219.86401,21.994741,82.12866,0
5078,2991.1526,43.08058,13.759487,214.67946,23.395971,87.56966,0
4164,10047.797,49.83006,16.273687,230.26053,27.564718,102.2269,0
3751,3107.8667,68.333916,22.935665,301.74362,38.51913,137.52972,0
5383,4932.9014,29.14033,13.060705,109.24325,19.207363,58.809174,0
1010,6462.79,55.127266,19.71996,253.44753,31.901201,107.60237,0
2262,6085.6113,24.154615,10.734621,97.23311,15.827199,48.415676,0
5353,9949.824,72.642105,33.822178,233.01138,49.463562,146.06944,0
4663,12794.131,31.96962,11.383425,184.91473,18.246426,66.86453,0
5099,5943.1045,39.674137,16.184467,156.72443,24.781662,81.52234,0
3528,10197.008,52.50511,16.158464,302.24786,27.823427,112.27081,0
462,5166.0664,75.285416,24.467876,375.61887,40.271706,141.33469,1
3921,2162.969,54.645508,18.071762,236.35188,30.379711,107.56132,0
1682,14075.779,48.58319,18.588188,204.70264,29.36151,95.163445,0
1473,10614.845,50.16592,15.798437,314.21985,25.812193,97.61634,1
3470,9385.5625,64.30542,22.741232,359.52423,36.421127,143.21016,0
3789,2826.385,65.73442,22.344585,272.2794,37.278687,129.70084,0
3044,10545.639,31.229961,10.651132,190.81483,17.36055,65.68662,0
513,6173.7896,60.064568,21.344849,307.47037,34.128662,119.17006,1
1292,5321.8735,64.44849,22.300776,310.15588,36.3598,125.22009,0
45,6949.1953,82.3173,26.595224,436.78815,44.214195,159.48584,1
6015,6614.887,70.12694,23.706394,361.79837,38.65378,134.26808,1
760,8935.21,53.681713,17.790178,248.59106,29.874073,107.6783,1
5464,5949.512,58.507236,20.669706,268.70068,33.067776,112.209274,1
4316,5244.842,36.57326,16.744045,129.94748,24.40541,72.93858,0
4961,2971.2805,59.46951,22.15972,244.01527,35.353138,120.94701,0
2321,6424.7803,40.926903,15.708866,172.10028,24.535,81.13876,0
1277,4638.514,62.812088,22.741795,294.97684,36.178257,121.46935,0
1155,3152.4739,63.921005,20.81531,290.9522,35.207954,125.13641,0
5770,4905.0815,68.22483,22.533789,337.10922,37.78569,134.311,0
1674,9756.15,103.24121,47.589264,337.16553,69.57218,205.18884,0
4228,8011.681,40.828777,13.435595,244.40909,21.706228,79.93883,0
3097,8916.483,53.02737,19.761591,261.10986,31.36672,105.69686,0
5580,4315.822,59.34795,21.744415,265.032,34.794407,118.64728,0
4311,9357.402,55.629963,18.694075,281.86816,30.47364,106.94292,0
2858,3245.2073,58.328827,21.573845,252.80974,34.365425,119.71592,0
5683,4047.838,56.063198,17.504023,272.34366,29.913824,107.68345,0
576,9488.25,53.700043,17.715122,247.20148,29.733162,106.018616,1
1510,4310.9224,52.959377,17.565874,245.39986,29.380405,106.12594,0
2975,6897.1445,47.67781,17.876312,187.55328,28.28341,93.25567,0
197,3665.4402,72.59092,25.485443,309.0361,40.93022,134.27725,1
1843,9563.854,52.620594,16.83595,234.47394,28.761705,102.71063,0
2190,4878.7,69.91944,25.72421,262.33716,41.67729,137.93915,0
3217,2784.1824,26.722061,12.690756,88.34991,18.201063,53.45419,0
1171,1677.4475,42.549496,20.719028,125.02092,29.619797,85.360985,0
2742,3947.1794,63.5692,22.287123,287.39752,36.247673,122.9997,0
2907,2900.7676,55.027794,20.51224,231.91911,32.906628,122.0827,0
4285,10485.299,38.64805,15.744474,141.47902,24.206959,76.67328,0
3168,9338.567,31.364073,10.554003,180.15521,17.353466,65.64422,0
3822,16360.294,41.69009,14.706692,194.6386,23.995142,83.522125,0
2119,5597.762,42.759586,15.782177,196.38954,25.099869,86.997505,0
4334,4767.3438,48.236824,18.099653,241.23218,28.564156,97.233925,0
2450,6114.891,57.54836,18.486164,295.96594,30.515516,106.25789,0
1918,3949.8486,59.846264,19.898054,278.9736,33.2655,116.77872,0
5306,7612.1855,44.28875,16.400635,183.79068,26.213352,87.226494,0
2479,4263.446,29.55361,12.210045,111.928955,18.621445,59.701954,0
3017,3317.0603,60.796387,23.335945,253.84114,36.64209,124.75461,0
2945,6358.996,25.927784,9.6886635,111.1159,15.376501,54.07648,0
2340,2110.887,52.33109,17.860619,223.70592,29.722307,104.598854,0
5434,5693.1777,53.3521,19.115026,251.0384,30.676842,104.79137,0
2540,5101.6704,37.06788,15.135315,156.43843,23.162363,77.00263,0
1029,1718.981,49.540806,18.39983,200.81448,29.518652,105.07607,0
3631,11639.437,33.894295,11.057602,164.38065,18.508514,68.256775,0
1767,12438.313,36.565987,11.841937,197.7134,19.922132,75.45226,0
4532,4257.7764,50.641438,17.180557,225.69104,28.467432,99.82257,0
4387,4341.48,64.03433,22.062672,314.06268,35.944153,129.1146,0
2048,5898.1484,65.13873,20.575083,318.55115,34.114365,118.94809,0
2517,3463.9263,62.097435,21.439627,279.23288,35.020027,125.17148,0
367,5498.7104,67.316696,25.197027,295.24808,39.904446,132.90852,1
910,8364.334,36.139256,14.491179,154.91025,22.32346,72.16027,0
4167,4168.5596,30.433584,12.623588,108.31675,19.219116,60.743073,0
186,4649.545,65.57972,20.770136,318.24094,35.945786,133.2291,1
733,4976.8174,45.70518,14.816287,240.84128,24.680119,88.26582,1
5242,7686.4976,65.89984,23.259026,302.48383,37.910774,131.15767,0
2437,9586.848,46.120186,15.6233425,205.06825,25.873724,91.29471,0
4280,17937.295,61.64162,21.973389,299.28094,35.185642,118.81395,1
4264,3445.743,60.965794,19.294506,295.9805,32.848953,124.127235,0
2570,7160.8833,72.95656,25.87059,358.9723,42.064987,145.17781,0
3637,3002.779,72.5456,23.994616,328.24234,39.79983,139.42575,0
5083,6846.2554,63.829662,21.213509,323.18607,34.76134,121.545746,1
4795,13941.899,139.2152,25.78011,900.9183,51.290966,194.48946,0
3913,12207.265,50.51576,16.535976,227.57704,27.857704,98.54999,0
2253,3926.079,25.948942,11.412987,99.20989,16.94492,52.857998,0
338,5728.1826,73.3482,24.636948,342.7789,40.533844,143.38246,1
4684,4050.9558,52.327232,16.005867,279.75674,27.306208,101.38637,1
1098,4976.2495,54.210255,17.213463,287.6723,29.19006,108.74463,0
1933,8031.54,47.411453,17.900171,219.95087,28.259169,97.77871,0
5023,6986.4414,32.38147,13.491204,124.382515,20.460482,64.85254,0
6055,11270.693,49.899815,19.017693,195.23312,30.228855,98.32408,0
4992,2370.415,17.10902,7.9337773,56.095314,11.525301,34.280903,0
3859,3643.2751,63.029007,21.113508,292.7882,35.063828,131.38768,0
857,11042.416,56.497227,19.951986,318.3693,31.868647,109.352234,0
2484,9163.257,46.72804,16.919146,212.975,26.998293,93.10674,0
4635,11398.336,57.66671,17.640545,337.83597,30.08004,115.80908,0
5702,4033.1755,56.29079,21.110992,247.78885,33.421066,111.12638,0
3133,12280.087,53.62669,19.143206,295.7558,30.430973,103.78343,1
1975,9109.317,46.9201,15.22557,281.7905,25.222364,92.937325,0
4974,4830.808,54.812153,19.724619,249.1166,31.522552,107.2746,0
2703,8217.889,56.97388,20.233452,241.118,33.05639,116.13515,0
2455,5213.322,60.798023,20.327694,301.60727,33.77033,121.441635,1
6077,5223.5938,62.91722,22.455957,277.27097,36.500572,123.78846,0
2598,2018.2167,44.383904,17.257795,182.62067,27.071136,90.869194,0
1085,9289.546,62.94212,22.260126,265.94104,36.350773,124.332306,0
5874,6449.791,48.527546,16.979607,219.60957,27.426636,95.93877,0
936,2861.9683,49.64894,16.175062,232.17485,27.105099,96.26046,0
5562,3786.3518,73.690186,26.573809,321.68634,42.598877,144.5412,0
6160,3828.6084,50.103188,15.200252,242.95586,26.128302,95.50311,0
2836,3235.1047,52.557938,18.722914,226.0424,30.16427,100.800316,0
4460,4222.6753,70.2278,23.615448,322.80063,38.74752,134.16852,0
3998,2523.4175,67.93024,25.722103,276.4389,40.681534,136.92828,0
5621,12243.619,87.91218,18.666912,518.141,35.072968,130.52815,0
2671,5978.165,70.55016,24.80248,292.4523,40.688736,141.9389,0
5556,3740.1917,73.49281,26.313679,337.858,42.264027,146.59406,0
3495,4144.3213,30.038109,12.395362,115.714966,18.896263,60.807667,0
3565,6056.7173,26.469227,11.298857,109.89718,16.856907,52.698463,0
469,5318.5195,66.25811,24.443396,290.2349,38.92875,131.6944,1
5346,2276.3342,15.344847,6.5340614,97.89489,9.356221,29.715582,0
2602,8085.6636,55.025288,20.587324,257.27145,32.643158,108.32297,0
4124,5478.3145,71.56776,25.074047,326.3369,40.8153,139.67694,0
1407,17617.74,145.7737,31.696682,785.9761,56.84013,182.53072,0
2448,5885.2935,40.14563,17.057053,148.9824,25.692518,80.13777,0
2513,2585.5735,59.75309,21.450535,267.48874,34.67972,122.80075,0
775,5604.4014,50.756092,19.452936,199.28226,30.51971,101.15782,0
4617,13951.594,54.91109,17.12367,305.33273,29.274088,108.11123,1
1173,2310.5237,41.19267,14.455027,182.89958,23.534937,80.811066,0
1920,3078.7644,66.71675,24.07251,286.8244,38.81041,130.97937,0
2257,3401.103,60.204506,21.988821,261.28632,35.13218,118.4824,0
2232,9240.331,51.342255,17.782574,242.63213,28.939821,104.5083,0
4485,6454.129,54.40516,18.795456,260.3639,30.57727,110.63466,0
5244,13500.11,48.017883,17.860968,223.17966,28.350805,94.54923,0
5267,1607.6449,12.938719,6.020344,47.069874,8.615928,26.022436,0
4275,6317.6616,70.577675,24.617306,334.7768,40.153214,137.82445,0
4177,6235.777,69.564926,24.28385,307.59406,39.25716,132.03789,0
1606,3816.848,61.62136,21.460016,287.94736,34.954704,121.14481,0
5687,3272.2534,30.58406,14.3832035,104.371826,20.767414,60.588634,0
1012,14768.254,57.0861,19.91773,263.21454,32.23228,110.896385,0
2605,3859.5977,68.034584,25.59308,292.79007,40.504795,135.5328,0
2612,6669.49,32.576263,13.269264,141.09898,20.050835,64.542496,0
1403,5216.3706,47.8566,18.813017,192.3859,29.235579,101.72539,0
3326,5632.1255,59.82968,21.37326,283.16855,34.55883,122.32021,0
50,12167.009,66.36205,24.11727,342.28955,38.527008,132.57407,1
3935,4158.793,89.59606,29.90626,410.21637,49.182404,170.10214,1
3115,5256.8125,52.149597,19.125748,243.0461,30.242474,101.30194,1
242,6547.334,71.57199,25.966774,331.51022,41.57156,141.61786,1
157,10732.558,66.676926,19.634169,347.1359,34.236607,125.92468,1
3760,2360.2168,79.17458,29.967024,295.17728,47.904827,156.70023,0
2575,3633.5225,28.199045,10.838294,94.16601,17.065334,49.264862,0
4365,2976.3618,43.881805,15.216597,194.5799,24.94594,86.184395,0
4290,6659.755,52.75565,19.618198,235.96059,31.340338,109.6042,0
933,3016.8525,59.20603,20.533648,259.6187,33.957413,119.55225,0
2884,7859.0605,48.588203,16.531118,204.39812,27.401829,96.70286,0
5613,3926.473,76.087074,26.94149,330.44037,43.5661,148.23796,1
6088,3705.1846,46.953182,16.171268,212.7086,26.562717,92.052376,0
5975,9952.941,40.07907,14.409168,180.4269,23.037952,75.51331,0
3323,6014.734,65.599655,22.418604,314.3409,36.87979,132.50967,0
2903,5885.491,65.18702,22.686565,330.53012,36.371128,125.72236,1
4116,3774.1528,59.550575,18.796543,283.4882,31.839346,116.43482,0
1977,2821.2822,65.25961,22.017305,277.7496,36.917145,132.3368,0
2521,12227.999,51.881218,17.147032,340.88684,27.917124,106.07792,0
5137,5875.5073,62.54733,20.100672,294.3613,34.260273,123.076485,1
1030,7577.2114,30.189373,12.026114,129.5137,18.56944,60.456596,0
1011,2622.7417,62.52437,22.160269,265.51758,36.244274,126.81152,0
3216,9440.996,32.16804,10.535654,176.53983,17.259457,64.934135,0
962,4141.774,41.582275,15.129375,200.13724,24.113272,85.29231,0
3956,5939.245,73.71452,23.80685,350.4635,40.247845,142.70317,0
509,6652.823,66.20865,19.30315,378.96445,33.26986,123.19003,1
2115,6354.302,52.495346,17.822714,264.12952,29.018465,101.8689,0
2813,7330.1284,72.64848,25.537453,356.5742,41.264297,142.18124,0
4064,8100.2407,86.862366,17.97123,475.14832,32.66538,111.081726,0
1938,6862.861,66.681755,23.434837,286.1293,38.458313,137.07309,0
383,4000.642,69.19393,25.04442,297.78604,40.022064,133.68523,1
1758,11496.551,30.189602,10.180178,184.49792,16.601517,61.869183,0
3370,1939.6708,57.28709,20.430992,226.07326,33.40958,112.68986,0
3672,7481.127,71.33414,25.72996,340.9986,41.32093,143.70853,0
1101,3316.433,62.891216,22.478756,266.5451,36.41832,125.88217,0
128,4093.2986,60.078323,19.560837,295.6046,32.86351,118.77314,1
5347,7421.899,53.045,24.78283,178.43799,36.037876,106.15432,0
4287,4122.012,56.698948,19.392117,278.2332,31.806808,113.79136,0
3507,3953.4592,64.50323,22.94162,286.48138,37.262264,126.93517,0
5438,4337.3125,53.294735,18.599703,247.57677,30.20565,107.72514,0
3901,5092.43,35.657436,15.178158,137.82767,22.799452,70.60917,0
2667,6413.1826,62.354294,21.162361,279.52396,34.899937,120.84583,0
2034,9464.623,52.16615,17.53191,283.84045,28.814898,102.05483,0
1862,8146.704,40.563747,15.514449,178.80872,24.323034,79.81737,0
3025,6384.7744,39.029453,16.310102,155.04079,24.66008,77.89158,0
3282,422.88992,20.360983,8.511652,83.534645,12.89728,48.58439,0
209,5165.6914,49.922882,17.655617,283.1252,27.974325,95.45129,1
4543,8575.4375,48.030945,18.218658,263.9583,28.418003,108.06394,1
703,7601.3867,62.514492,20.001465,326.06183,34.006607,124.20666,1
4583,8621.604,28.675524,9.852938,144.12555,16.123638,60.483334,0
5602,8821.835,36.86283,15.00798,165.52953,22.804031,72.70422,0
3653,7369.62,49.744167,18.70871,226.79173,29.293499,95.31535,1
417,11984.345,55.693012,19.09102,289.99323,30.763365,106.25052,1
5797,3964.844,28.420753,11.283895,98.84925,17.497257,45.90846,0
5151,2273.558,36.90194,15.224328,132.19008,23.344776,74.263664,0
2128,7356.316,88.80336,29.20585,424.29474,48.366856,170.3971,1
5704,7495.293,57.778934,19.440842,284.38727,32.044235,112.431854,0
3524,2518.393,58.94104,21.938396,234.66676,35.187202,117.32528,0
3994,2914.9639,22.922993,9.074093,97.65392,14.156573,55.50717,0
3391,2623.456,51.61815,16.929148,234.10469,28.51358,102.92682,0
2871,3874.8657,63.052708,22.606459,279.96417,36.674885,135.66281,0
2041,6208.646,43.02102,16.431282,174.87967,25.847147,85.20942,0
2660,4326.9507,60.44982,20.02856,297.03146,33.41621,119.42158,0
1181,8212.935,32.77133,11.069863,170.96794,18.129307,65.98728,0
5679,4725.236,72.95476,26.241772,319.98602,42.32574,149.33488,0
5537,5272.0635,59.436546,20.544006,283.5331,33.549175,115.22531,0
437,5332.308,85.65724,28.623508,406.97696,46.90426,159.8367,1
3908,2762.8188,70.86581,26.125254,292.83746,41.875824,143.8347,0
230,9588.835,63.826004,20.935875,347.9309,34.222458,122.15694,1
1361,3740.975,45.301792,14.969047,220.95662,25.016651,87.891495,0
4224,5283.1436,42.536865,15.012378,192.5894,24.026396,80.88615,0
6139,5645.3267,64.93339,22.528637,312.42575,36.87343,135.83957,0
3301,3177.8733,74.0565,23.111788,317.2905,39.043747,133.50938,0
5287,8875.809,40.2594,15.897203,168.40204,24.636724,79.54388,0
5552,4117.4297,63.463974,21.400866,289.1752,35.23372,121.47053,0
2123,3410.4702,61.567924,21.970476,262.64243,35.990196,126.899826,0
3270,3136.1157,54.74449,18.612083,233.10307,31.0557,108.17417,0
449,9718.471,70.95253,26.0852,316.5522,41.39581,145.46872,1
3695,6381.587,71.565636,22.490599,366.5993,38.482315,139.06404,0
1535,7475.8994,54.11252,19.472668,218.913,31.365019,104.76548,0
1274,3397.4204,64.58768,21.610287,298.0844,35.88063,129.04016,0
2817,9692.101,65.899025,20.179007,324.40305,34.942295,131.73924,1
848,12734.205,53.218582,17.36226,314.70447,28.092258,101.29796,1
2854,5850.259,65.34954,22.029057,328.60028,36.32017,134.65184,0
1999,2244.6567,61.868843,23.148884,249.25945,36.810017,121.17159,0
5653,11231.102,44.73118,16.55208,199.67473,26.34372,87.73894,0
81,12162.94,54.32877,17.88737,272.68225,29.306543,102.35956,1
2096,5611.329,37.780697,15.528364,154.63263,23.572588,74.30307,0
2919,949.8835,40.79362,15.426241,149.80614,24.569376,83.11905,0
2651,4171.282,71.832344,21.72185,337.23502,37.741417,137.76799,1
5590,5169.797,79.97977,26.340343,384.71674,43.584393,153.11876,1
1900,5377.1216,85.53112,27.38643,421.17166,45.06532,156.41182,1
2973,5038.2363,74.51216,23.68717,420.2855,39.347736,152.09944,1
1471,11368.061,33.1009,11.37062,172.12175,18.69538,66.182365,0
3154,7795.351,46.162083,17.161444,187.40604,27.436037,96.07151,0
5376,5120.0713,57.76289,21.9849,242.29192,34.59327,113.73632,0
3236,3616.3975,66.09109,24.585522,266.20377,39.448452,131.19186,0
4537,4243.4897,82.96381,29.172752,368.25482,47.32784,163.64769,0
3452,9525.993,54.651066,19.654903,248.4726,31.689003,109.74835,0
1867,5647.091,71.37841,25.232203,306.6181,41.372383,144.20998,0
1640,7799.568,60.10545,19.879202,269.4929,33.409348,115.363365,1
5117,6530.982,37.576607,14.735406,162.59795,22.737806,76.0074,0
1100,6129.85,24.037117,9.775194,100.62682,14.759763,45.957634,0
3937,4419.412,62.386944,21.299164,290.42538,34.970184,121.53579,0
5723,6131.072,43.321587,16.746336,193.33424,26.07638,84.66857,0
2042,5764.1987,82.66951,26.790733,402.2865,44.866047,161.44801,0
3084,6244.176,68.34585,24.329353,294.5377,39.5943,134.49057,0
2530,2668.1797,47.760975,18.188293,187.60687,28.836111,96.28926,0
3518,10219.054,66.39225,21.244673,337.52847,35.303196,127.20377,1
4401,12863.789,101.56637,17.165915,784.5752,35.950645,164.37296,0
2949,4760.462,55.449894,19.897404,251.40878,32.067837,107.96613,0
2561,5306.7715,58.46912,17.978077,298.53384,30.885727,115.14356,0
1768,7673.999,34.289543,12.272428,171.40903,19.61573,69.71462,0
5925,4508.9893,41.56675,16.787558,150.92635,25.89246,81.92708,0
612,8541.328,72.59289,24.161795,380.58185,39.452682,136.27759,1
671,6429.4663,75.19446,25.685192,369.61856,42.076675,158.73035,1
1955,4282.3975,64.89257,20.620121,327.04614,34.750187,127.09189,1
4608,2696.5608,55.20799,20.371906,225.34485,32.602585,109.31103,0
1045,5374.428,68.0839,24.999357,325.0332,39.92766,177.75206,1
3479,8519.643,73.533554,25.143415,382.79776,41.32623,153.24144,1
471,5946.233,65.84872,22.951426,332.05737,37.327366,130.44167,1
86,8953.393,92.71346,26.024261,511.00525,46.487625,178.03613,1
61,6669.2114,82.83208,28.345097,417.76764,46.0604,158.68613,1
1848,4147.302,28.68529,12.555275,98.18787,18.714787,57.176727,0
4041,2865.8916,58.50209,21.14353,250.80777,34.053432,119.10536,0
625,9571.751,48.5433,15.992097,208.67322,27.40211,97.51338,1
2746,8632.592,63.99916,21.968304,344.29742,35.407974,128.49048,1
3737,5448.7163,61.86746,21.791172,263.59393,35.594105,126.26175,0
1491,9651.42,38.25413,15.1966505,175.34738,23.38136,73.38439,0
5958,5031.13,118.21118,55.626453,360.07156,81.20072,243.83727,0
5298,2726.082,52.72119,19.534681,222.99892,31.21412,115.16857,0
3810,5547.6445,31.594471,12.4171915,123.25045,19.163488,61.13362,0
5887,10913.858,59.877888,18.951843,299.6081,32.144787,116.062614,0
4207,4598.5625,61.76751,20.515028,273.27396,34.385643,121.4769,0
427,3066.4941,55.511982,20.28642,242.69902,32.361782,110.23331,1
304,6532.8877,75.225204,23.110207,372.2726,39.99963,144.74695,1
6014,5958.5176,72.47122,26.146236,303.57022,42.390778,143.39536,0
912,9528.799,36.265503,13.846104,171.91812,21.632656,70.96418,0
5243,6398.4023,65.57832,22.577099,303.81232,36.807804,123.67035,0
3842,3910.098,59.905426,18.926228,296.76962,32.139145,123.2397,0
1069,7005.5757,79.90499,29.453028,336.52945,47.06179,157.40958,1
485,3077.7397,62.828377,22.364483,254.25694,36.75825,125.735664,1
1529,2001.9194,60.8182,22.437365,231.62677,36.26391,120.72897,0
715,6059.2964,69.96215,23.3687,316.20813,39.248665,136.96153,1
3442,5644.6826,59.84204,22.170303,264.72577,35.314163,118.026,1
2565,1885.4789,43.175144,16.070984,156.39662,25.888624,87.46023,0
10,5519.6514,75.70535,26.366295,355.9963,42.88943,153.329,1
5742,2848.2834,50.118755,15.979025,215.32054,27.132519,93.15926,0
5342,11458.262,68.859215,19.591629,397.4311,34.46855,132.89732,0
5546,5072.6455,68.51435,24.064116,300.66998,39.048668,132.01498,0
6025,1992.634,49.577484,17.470423,209.06064,28.412546,97.22491,0
4843,9608.365,47.39687,16.563423,249.74481,26.741552,93.8078,0
3492,4534.8027,56.29765,20.45591,244.10014,32.78912,111.622185,0
4499,3482.534,67.01885,22.383347,284.41467,37.689857,132.99622,0
5159,4238.98,65.54511,22.962109,297.36334,37.364418,130.69493,0
3838,5636.3125,66.588,22.589754,311.88705,37.367218,136.6345,0
3852,3613.6384,50.777153,17.28172,233.91985,28.760519,99.53699,0
5608,12756.779,53.491516,19.673918,248.74338,31.537825,107.76296,0
791,6129.5,53.40833,18.882204,239.87381,30.5198,103.26289,0
4306,2527.6484,54.42227,20.072561,222.65916,32.15992,107.8925,0
211,6092.725,61.031593,20.431267,285.14612,34.192596,125.796394,1
3037,9880.472,40.326317,15.411636,190.45303,24.16044,83.13543,0
2196,1856.1344,52.779846,19.44375,213.29736,31.227255,106.86907,0
6152,2730.3938,67.72299,24.295908,274.36963,39.5511,140.5947,0
5990,2414.4072,52.752697,18.00756,222.33345,29.99075,104.309525,0
3471,6853.0557,71.11675,24.959852,328.015,40.605087,139.22067,0
4645,6388.388,63.428032,22.591763,306.50192,36.5504,125.05307,0
4465,5564.5864,68.94543,21.650675,343.98737,36.958164,134.04773,1
2550,4189.3096,44.668846,16.019463,183.98813,26.293596,92.53942,0
1880,5028.8228,80.898964,28.065716,386.3499,45.58376,159.8616,0
2328,2698.2314,61.078793,20.310152,276.83194,34.198586,123.951614,0
4911,10027.398,30.521805,10.107263,175.2594,16.413702,60.184605,0
4661,15876.616,44.90805,15.3924055,199.08047,25.509918,87.461685,0
